id,Nathalie Arthaud,Nicolas Dupont-Aignan,Valérie Pecresse,Anne Hidalgo,Yannick Jadot,Eric Zemmour,Fabien Roussel,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
1162,0,0,0,0,3,0,2,0,0,0,4,1
1163,0,4,0,0,0,1,0,2,0,0,3,0
1166,0,0,0,2,3,0,0,0,0,0,4,1
1168,0,0,0,1,2,0,0,0,0,0,4,3
1170,0,0,0,0,1,0,2,0,0,0,4,3
1171,0,0,0,0,3,0,1,0,0,0,4,2
1173,2,0,0,0,4,0,0,0,0,1,3,0
1174,0,0,0,0,1,4,0,3,0,0,0,2
1175,0,0,0,2,3,0,1,0,0,0,0,4
1177,0,0,0,0,2,0,1,0,0,0,4,3
1184,0,0,0,1,2,0,0,0,0,4,3,0
1189,0,0,0,1,2,0,3,0,0,0,4,0
1190,0,0,0,1,3,0,0,2,0,0,4,0
1192,4,0,0,0,1,0,3,0,0,0,2,0
1202,0,0,0,4,3,0,0,0,0,2,1,0
1207,2,0,0,0,0,0,1,0,0,0,4,3
1209,1,0,0,0,2,0,0,0,0,0,4,3
1211,1,3,0,0,0,0,0,2,0,0,4,0
1215,0,0,1,3,0,0,0,0,0,2,4,0
1216,0,0,0,0,1,0,2,0,0,0,4,3
1217,1,0,0,0,2,0,0,0,0,0,4,3
1220,0,0,0,0,1,0,2,0,0,0,3,4
1223,0,0,0,0,3,0,1,0,0,0,2,4
1224,0,0,0,0,2,0,1,0,0,0,4,3
1225,0,0,0,1,4,0,0,0,0,0,3,2
1228,0,0,0,4,1,0,3,0,0,0,2,0
1229,2,0,0,0,1,0,0,0,0,0,4,3
1231,0,0,0,1,4,0,0,0,0,0,3,2
1232,2,0,0,0,1,0,0,0,0,0,4,3
1233,2,0,0,0,0,0,1,0,0,0,4,3
1239,0,0,0,3,2,0,0,0,0,0,4,1
1243,0,0,0,3,0,0,1,0,0,2,4,0
1245,0,2,0,0,0,4,0,1,3,0,0,0
1246,0,0,0,0,3,0,0,1,0,2,4,0
1248,1,0,0,2,3,0,0,0,0,0,4,0
1251,0,0,0,2,3,0,1,0,0,0,4,0
1252,0,0,0,1,2,0,0,0,0,0,3,4
1253,0,0,0,1,3,0,0,0,0,2,4,0
1254,0,0,0,0,3,0,2,1,0,0,4,0
1257,0,4,0,0,0,0,0,1,0,0,3,2
1258,0,0,0,1,2,0,4,0,0,0,3,0
1260,0,1,0,0,0,4,0,2,3,0,0,0
1262,0,0,0,4,2,0,1,0,0,0,3,0
1268,0,0,0,0,1,0,2,3,0,0,4,0
1270,0,0,0,1,4,0,3,0,0,0,2,0
1274,0,0,0,3,1,0,0,0,0,0,4,2
1276,0,0,0,2,3,0,1,0,0,4,0,0
1282,1,0,0,3,2,0,0,0,0,0,4,0
1284,0,0,0,0,3,0,1,0,0,0,4,2
1293,0,0,0,0,4,0,2,0,0,0,3,1
1297,0,0,0,0,0,0,0,1,2,0,3,4
1298,0,0,0,0,1,0,3,0,0,0,4,2
1300,2,0,0,0,0,0,1,0,0,0,4,3
1312,0,0,0,2,3,0,1,0,0,0,4,0
1314,2,0,0,0,0,0,1,0,0,0,4,3
1315,0,0,0,1,4,0,0,0,0,0,2,3
1318,1,0,0,0,2,0,0,0,0,0,4,3
1319,0,0,0,0,3,0,1,0,0,2,4,0
1323,0,0,0,3,2,0,0,0,0,0,4,1
1324,0,0,0,2,4,0,3,0,0,0,0,1
1332,0,0,0,0,1,0,3,2,0,0,4,0
1334,0,0,3,0,2,1,0,0,0,4,0,0
1335,0,0,0,2,3,0,1,0,0,0,4,0
1336,0,0,0,0,2,0,3,0,0,0,4,1
1338,1,0,0,0,2,0,0,0,0,0,3,4
1339,0,0,0,0,3,0,2,0,0,0,4,1
1342,0,0,0,3,0,0,1,0,0,0,4,2
1343,1,0,0,0,3,0,4,0,0,0,2,0
1350,0,0,0,0,3,0,0,1,0,0,4,2
1351,0,3,0,0,0,4,0,1,2,0,0,0
1352,0,0,0,0,2,0,0,1,0,0,4,3
1353,0,1,0,0,2,0,0,0,0,3,4,0
1354,0,1,0,0,0,0,0,2,4,0,3,0
1357,0,0,0,0,3,0,0,1,0,0,4,2
1358,0,0,0,3,1,0,0,0,0,0,4,2
1359,0,0,0,0,2,0,0,0,1,3,4,0
1360,0,0,0,2,4,0,1,0,0,0,3,0
1361,0,0,0,0,3,0,0,1,0,0,4,2
1362,0,0,0,1,2,0,3,0,0,0,4,0
1367,0,0,0,3,4,0,0,0,0,2,1,0
1369,2,0,0,0,1,0,0,0,0,0,4,3
1377,0,0,0,1,4,0,0,0,0,0,3,2
1380,0,0,0,0,3,0,0,1,0,0,4,2
1385,2,0,0,0,1,0,0,0,0,0,3,4
1386,0,0,3,1,2,0,0,0,0,4,0,0
1388,0,0,0,1,3,0,0,0,0,0,4,2
1393,2,0,0,0,0,0,1,0,0,0,4,3
1395,0,0,0,2,3,0,0,0,0,0,4,1
1396,2,0,0,0,1,0,0,0,0,0,4,3
1401,0,0,0,1,2,0,0,0,0,0,4,3
1411,0,0,3,1,2,0,0,0,0,4,0,0
1412,0,0,2,0,3,0,4,0,0,1,0,0
1413,0,0,0,0,4,0,1,0,0,0,3,2
1414,1,0,0,0,3,0,0,0,0,0,4,2
1420,0,0,0,1,4,0,0,0,0,0,3,2
1423,0,0,0,3,1,0,0,0,0,4,2,0
1425,0,0,0,1,4,0,0,0,0,2,3,0
1429,1,0,0,0,3,0,0,0,0,0,4,2
1431,0,0,0,4,2,0,1,0,0,0,3,0
1433,0,0,0,0,3,0,1,0,0,0,4,2
1437,0,0,2,0,4,0,0,0,0,1,3,0
1438,0,0,0,1,2,0,0,0,0,0,4,3
1441,0,0,1,4,0,0,0,0,0,3,2,0
